GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
29095014702,2007,147.02,"Jackson County, Missouri",4918.96,0.7,141,4.67,889,81179,145800,20.2,88.21,2.62,4.57,0,0.12,0.2,4.27,0,12,5,3.54,8.49,0,0,0
29095014702,2008,147.02,"Jackson County, Missouri",4918.96,0.7,146,4.67,889,81179,145800,20.2,88.21,2.62,4.57,0,0.12,0.2,4.27,0,8,4,2.75,5.49,0,0,0
29095014702,2009,147.02,"Jackson County, Missouri",4918.96,0.7,150,4.67,889,81179,145800,20.2,88.21,2.62,4.57,0,0.12,0.2,4.27,0,7,5,3.34,4.67,0,0,0
29095014702,2010,147.02,"Jackson County, Missouri",5042,0.79,154,7.91,1210,86280,149100,28.1,89.27,2.06,5,0.54,1.31,0.34,1.45,0.04,22,14,9.09,14.29,0,0,0
29095014702,2011,147.02,"Jackson County, Missouri",5020,1.07,155,11.57,1234,70911,147600,25.1,84.26,2.23,5.72,0.78,0.2,3.25,3.57,0,19,11,7.08,12.23,0,0,0
29095014702,2012,147.02,"Jackson County, Missouri",5020,1.07,157,11.57,1234,70911,147600,25.1,84.26,2.23,5.72,0.78,0.2,3.25,3.57,0,12,5,3.19,7.66,0,0,0
29095014702,2013,147.02,"Jackson County, Missouri",5020,1.07,158,11.57,1234,70911,147600,25.1,84.26,2.23,5.72,0.78,0.2,3.25,3.57,0,9,6,3.8,5.7,0,0,0
29095014702,2014,147.02,"Jackson County, Missouri",5020,1.07,159,11.57,1234,70911,147600,25.1,84.26,2.23,5.72,0.78,0.2,3.25,3.57,0,9,7,4.39,5.65,0,0,0
29095014702,2015,147.02,"Jackson County, Missouri",5020,1.07,161,11.57,1234,70911,147600,25.1,84.26,2.23,5.72,0.78,0.2,3.25,3.57,0,18,7,4.36,11.2,0,0,0
29095014804,2003,148.04,"Jackson County, Missouri",1794.93,1.34,45,7.22,538,82161,204000,25.6,95.38,0.95,0.89,0.56,1.06,0,1.17,0,2,1,2.22,4.45,0,0,0
29095014804,2004,148.04,"Jackson County, Missouri",1794.93,1.34,46,7.22,538,82161,204000,25.6,95.38,0.95,0.89,0.56,1.06,0,1.17,0,10,5,10.87,21.74,0,0,0
29095014804,2005,148.04,"Jackson County, Missouri",2857.12,2.88,47,2.94,1208,108867,243300,0,92.91,0.28,5.07,1.33,0.42,0,0,0,41,22,46.82,87.25,0,0,0
29095014804,2006,148.04,"Jackson County, Missouri",2857.12,2.88,48,2.94,1208,108867,243300,0,92.91,0.28,5.07,1.33,0.42,0,0,0,27,15,31.26,56.26,0,0,0
29095014804,2007,148.04,"Jackson County, Missouri",2857.12,2.88,49,2.94,1208,108867,243300,0,92.91,0.28,5.07,1.33,0.42,0,0,0,16,5,10.21,32.66,0,0,0
29095014804,2008,148.04,"Jackson County, Missouri",2857.12,2.88,50,2.94,1208,108867,243300,0,92.91,0.28,5.07,1.33,0.42,0,0,0,17,3,6,34,0,0,0
29095014804,2009,148.04,"Jackson County, Missouri",2857.12,2.88,51,2.94,1208,108867,243300,0,92.91,0.28,5.07,1.33,0.42,0,0,0,14,4,7.84,27.45,0,0,0
29095014804,2010,148.04,"Jackson County, Missouri",2665,3.7,52,5.45,732,102440,255700,27.3,92.83,1.88,2.21,0.41,1.5,0,1.13,0.04,16,11,21.15,30.77,0,0,0
29095014804,2011,148.04,"Jackson County, Missouri",2965,5.3,54,5.67,544,102292,255100,22.5,91.53,1.96,2.83,0.34,0,0.2,3.14,0,21,15,27.86,39.01,0,0,0
29095014804,2012,148.04,"Jackson County, Missouri",2965,5.3,56,5.67,544,102292,255100,22.5,91.53,1.96,2.83,0.34,0,0.2,3.14,0,26,11,19.76,46.71,0,0,0
29095014804,2013,148.04,"Jackson County, Missouri",2965,5.3,58,5.67,544,102292,255100,22.5,91.53,1.96,2.83,0.34,0,0.2,3.14,0,27,13,22.61,46.96,0,0,0
29095014804,2014,148.04,"Jackson County, Missouri",2965,5.3,59,5.67,544,102292,255100,22.5,91.53,1.96,2.83,0.34,0,0.2,3.14,0,19,13,21.91,32.02,0,0,0
29095014804,2015,148.04,"Jackson County, Missouri",2965,5.3,61,5.67,544,102292,255100,22.5,91.53,1.96,2.83,0.34,0,0.2,3.14,0,13,9,14.71,21.25,0,0,0
29095014806,2003,148.06,"Jackson County, Missouri",3922.92,3.46,241,15.56,833,76195,138400,20.8,92.86,2.72,2.06,0.1,1.6,0.05,0.61,0,9,7,2.9,3.73,0,0,0
29095014806,2004,148.06,"Jackson County, Missouri",3922.92,3.46,250,15.56,833,76195,138400,20.8,92.86,2.72,2.06,0.1,1.6,0.05,0.61,0,5,2,0.8,2,0,0,0
29095014806,2005,148.06,"Jackson County, Missouri",4449.44,0,259,8.8,1032,82011,177900,19.4,92.04,2.4,1.21,0.65,1.68,0,2.02,0,6,4,1.54,2.32,0,0,0
29095014806,2006,148.06,"Jackson County, Missouri",4449.44,0,268,8.8,1032,82011,177900,19.4,92.04,2.4,1.21,0.65,1.68,0,2.02,0,8,5,1.87,2.99,0,0,0
29095014806,2007,148.06,"Jackson County, Missouri",4449.44,0,277,8.8,1032,82011,177900,19.4,92.04,2.4,1.21,0.65,1.68,0,2.02,0,29,10,3.61,10.47,0,0,0
29095014806,2008,148.06,"Jackson County, Missouri",4449.44,0,286,8.8,1032,82011,177900,19.4,92.04,2.4,1.21,0.65,1.68,0,2.02,0,25,13,4.55,8.74,0,0,0
29095014806,2009,148.06,"Jackson County, Missouri",4449.44,0,295,8.8,1032,82011,177900,19.4,92.04,2.4,1.21,0.65,1.68,0,2.02,0,29,23,7.8,9.83,0,0,0
29095014806,2010,148.06,"Jackson County, Missouri",4293,0.95,304,18.75,1016,80438,177300,19.4,84.74,4.8,4.19,0.35,2.75,0.21,2.77,0.19,16,10,3.29,5.26,0,0,0
29095014806,2011,148.06,"Jackson County, Missouri",4315,2.61,307,23.76,860,77963,180000,24.7,84.66,3.92,7.3,0,2.71,0,1.41,0,10,3,0.98,3.26,0,0,0
29095014806,2012,148.06,"Jackson County, Missouri",4315,2.61,310,23.76,860,77963,180000,24.7,84.66,3.92,7.3,0,2.71,0,1.41,0,21,10,3.22,6.77,0,0,0
29095014806,2013,148.06,"Jackson County, Missouri",4315,2.61,314,23.76,860,77963,180000,24.7,84.66,3.92,7.3,0,2.71,0,1.41,0,10,10,3.19,3.19,0,0,0
29095014806,2014,148.06,"Jackson County, Missouri",4315,2.61,317,23.76,860,77963,180000,24.7,84.66,3.92,7.3,0,2.71,0,1.41,0,11,7,2.21,3.47,0,0,0
29095014806,2015,148.06,"Jackson County, Missouri",4315,2.61,320,23.76,860,77963,180000,24.7,84.66,3.92,7.3,0,2.71,0,1.41,0,12,8,2.5,3.75,0,0,0
29095014902,2003,149.02,"Jackson County, Missouri",1643,9.31,185,26.66,459,40117,69900,21.1,95.25,0.06,2.07,0.37,0,0.24,2.01,0,17,12,6.5,9.21,0,0,0
29095014902,2004,149.02,"Jackson County, Missouri",1643,9.31,191,26.66,459,40117,69900,21.1,95.25,0.06,2.07,0.37,0,0.24,2.01,0,11,6,3.14,5.76,0,0,0
29095014902,2005,149.02,"Jackson County, Missouri",1764,8.4,198,21.75,571,61143,97100,17,97.51,0,0.79,0,0.85,0,0.85,0,12,7,3.54,6.08,0,0,0
29095014902,2006,149.02,"Jackson County, Missouri",1764,8.4,204,21.75,571,61143,97100,17,97.51,0,0.79,0,0.85,0,0.85,0,7,2,0.98,3.43,0,0,0
29095014902,2007,149.02,"Jackson County, Missouri",1764,8.4,211,21.75,571,61143,97100,17,97.51,0,0.79,0,0.85,0,0.85,0,11,7,3.33,5.23,0,0,0
29095014902,2008,149.02,"Jackson County, Missouri",1764,8.4,217,21.75,571,61143,97100,17,97.51,0,0.79,0,0.85,0,0.85,0,12,7,3.23,5.53,0,0,0
29095014902,2009,149.02,"Jackson County, Missouri",1764,8.4,224,21.75,571,61143,97100,17,97.51,0,0.79,0,0.85,0,0.85,0,15,11,4.92,6.71,0,0,0
29095014902,2010,149.02,"Jackson County, Missouri",2039,11.11,230,30.46,786,62981,101600,29,94.31,0.29,3.09,0.2,0.05,0.2,1.72,0.15,30,15,6.52,13.04,0,0,0
29095014902,2011,149.02,"Jackson County, Missouri",1918,22.34,231,32.8,780,47545,100400,34.3,89.73,0.36,4.59,0.68,0.52,0.26,3.86,0,29,23,9.94,12.54,0,0,0
29095014902,2012,149.02,"Jackson County, Missouri",1918,22.34,233,32.8,780,47545,100400,34.3,89.73,0.36,4.59,0.68,0.52,0.26,3.86,0,28,20,8.6,12.03,0,0,0
29095014902,2013,149.02,"Jackson County, Missouri",1918,22.34,234,32.8,780,47545,100400,34.3,89.73,0.36,4.59,0.68,0.52,0.26,3.86,0,20,15,6.41,8.55,0,0,0
29095014902,2014,149.02,"Jackson County, Missouri",1918,22.34,235,32.8,780,47545,100400,34.3,89.73,0.36,4.59,0.68,0.52,0.26,3.86,0,14,12,5.1,5.95,0,0,0
29095014902,2015,149.02,"Jackson County, Missouri",1918,22.34,237,32.8,780,47545,100400,34.3,89.73,0.36,4.59,0.68,0.52,0.26,3.86,0,15,10,4.23,6.34,0,0,0
29095014903,2003,149.03,"Jackson County, Missouri",3106.55,0.97,105,9.06,391,59844,144000,15.2,97.11,0.16,0.84,0.55,0.35,0.03,0.96,0,3,1,0.95,2.85,0,0,0
29095014903,2004,149.03,"Jackson County, Missouri",3106.55,0.97,107,9.06,391,59844,144000,15.2,97.11,0.16,0.84,0.55,0.35,0.03,0.96,0,8,4,3.75,7.49,0,0,0
29095014903,2005,149.03,"Jackson County, Missouri",3999.98,3.01,108,9.38,900,80982,217100,28.8,96.06,0,1.3,1.07,0.3,0,1.27,0,5,1,0.92,4.61,0,0,0
29095014903,2006,149.03,"Jackson County, Missouri",3999.98,3.01,110,9.38,900,80982,217100,28.8,96.06,0,1.3,1.07,0.3,0,1.27,0,8,2,1.82,7.26,0,0,0
29095014903,2007,149.03,"Jackson County, Missouri",3999.98,3.01,112,9.38,900,80982,217100,28.8,96.06,0,1.3,1.07,0.3,0,1.27,0,6,3,2.68,5.36,0,0,0
29095014903,2008,149.03,"Jackson County, Missouri",3999.98,3.01,114,9.38,900,80982,217100,28.8,96.06,0,1.3,1.07,0.3,0,1.27,0,6,3,2.64,5.28,0,0,0
29095014903,2009,149.03,"Jackson County, Missouri",3999.98,3.01,115,9.38,900,80982,217100,28.8,96.06,0,1.3,1.07,0.3,0,1.27,0,8,3,2.6,6.94,0,0,0
29095014903,2010,149.03,"Jackson County, Missouri",4626,2.03,117,7.23,1099,81196,195100,50,94.12,0.5,3,0.45,0.56,0.17,1.17,0.02,16,12,10.26,13.68,0,0,0
29095014903,2011,149.03,"Jackson County, Missouri",4952,1.35,119,6.44,898,89597,207200,28.3,92.85,0.04,4.79,0.48,0.32,0,1.51,0,13,8,6.71,10.91,0,0,0
29095014903,2012,149.03,"Jackson County, Missouri",4952,1.35,121,6.44,898,89597,207200,28.3,92.85,0.04,4.79,0.48,0.32,0,1.51,0,10,6,4.95,8.24,0,0,0
29095014903,2013,149.03,"Jackson County, Missouri",4952,1.35,124,6.44,898,89597,207200,28.3,92.85,0.04,4.79,0.48,0.32,0,1.51,0,5,2,1.62,4.05,0,0,0
29095014903,2014,149.03,"Jackson County, Missouri",4952,1.35,126,6.44,898,89597,207200,28.3,92.85,0.04,4.79,0.48,0.32,0,1.51,0,3,2,1.59,2.39,0,0,0
29095014903,2015,149.03,"Jackson County, Missouri",4952,1.35,128,6.44,898,89597,207200,28.3,92.85,0.04,4.79,0.48,0.32,0,1.51,0,6,3,2.35,4.69,0,0,0
29095014904,2003,149.04,"Jackson County, Missouri",6475,4.78,517,21.84,731,60336,123500,22.7,90.95,3.06,3.18,0.62,1.02,0.03,1.11,0.03,37,22,4.26,7.16,0,0,0
29095014904,2004,149.04,"Jackson County, Missouri",6475,4.78,520,21.84,731,60336,123500,22.7,90.95,3.06,3.18,0.62,1.02,0.03,1.11,0.03,35,21,4.04,6.73,0,0,0
29095014904,2005,149.04,"Jackson County, Missouri",7482,6.94,523,17.69,869,72300,166000,27.1,91.26,2.13,2.91,0,1.78,0,1.92,0,31,17,3.25,5.93,0,0,0
29095014904,2006,149.04,"Jackson County, Missouri",7482,6.94,526,17.69,869,72300,166000,27.1,91.26,2.13,2.91,0,1.78,0,1.92,0,38,19,3.61,7.22,0,0,0
29095014904,2007,149.04,"Jackson County, Missouri",7482,6.94,529,17.69,869,72300,166000,27.1,91.26,2.13,2.91,0,1.78,0,1.92,0,41,13,2.46,7.75,0,0,0
29095014904,2008,149.04,"Jackson County, Missouri",7482,6.94,532,17.69,869,72300,166000,27.1,91.26,2.13,2.91,0,1.78,0,1.92,0,39,22,4.14,7.33,0,0,0
29095014904,2009,149.04,"Jackson County, Missouri",7482,6.94,535,17.69,869,72300,166000,27.1,91.26,2.13,2.91,0,1.78,0,1.92,0,42,23,4.3,7.85,0,0,0
29095014904,2010,149.04,"Jackson County, Missouri",6253,7.5,538,23.46,1031,76449,157400,28.7,85.45,5.26,5.31,0.43,1.12,0.1,2.21,0.13,39,29,5.39,7.25,0,0,0
29095014904,2011,149.04,"Jackson County, Missouri",6202,3.27,545,14.58,868,80341,156300,30.5,81.51,4.84,6.72,1.69,2.03,0,3.21,0,41,21,3.85,7.52,0,0,0
29095014904,2012,149.04,"Jackson County, Missouri",6202,3.27,552,14.58,868,80341,156300,30.5,81.51,4.84,6.72,1.69,2.03,0,3.21,0,47,20,3.62,8.51,0,0,0
29095014904,2013,149.04,"Jackson County, Missouri",6202,3.27,559,14.58,868,80341,156300,30.5,81.51,4.84,6.72,1.69,2.03,0,3.21,0,44,25,4.47,7.87,0,0,0
29095014904,2014,149.04,"Jackson County, Missouri",6202,3.27,566,14.58,868,80341,156300,30.5,81.51,4.84,6.72,1.69,2.03,0,3.21,0,37,24,4.24,6.54,0,0,0
29095014904,2015,149.04,"Jackson County, Missouri",6202,3.27,573,14.58,868,80341,156300,30.5,81.51,4.84,6.72,1.69,2.03,0,3.21,0,32,14,2.44,5.58,0,0,0
29095014905,2003,149.05,"Jackson County, Missouri",3682.45,1.15,53,3.67,838.34,73423.87,141503.7,28.28,92.99,2.09,2.72,0.46,1.01,0.03,0.68,0.03,6,4,7.49,11.23,0,0,0
29095014905,2004,149.05,"Jackson County, Missouri",3682.45,1.15,57,3.67,838.34,73423.87,141503.7,28.28,92.99,2.09,2.72,0.46,1.01,0.03,0.68,0.03,10,1,1.75,17.48,0,0,0
29095014905,2005,149.05,"Jackson County, Missouri",4921.02,4.82,61,6.52,875.04,89683.1,189241.29,20.81,89.59,2.01,3.44,0,1.08,1.16,2.72,0,11,5,8.19,18.03,0,0,0
29095014905,2006,149.05,"Jackson County, Missouri",4921.02,4.82,65,6.52,875.04,89683.1,189241.29,20.81,89.59,2.01,3.44,0,1.08,1.16,2.72,0,16,6,9.26,24.69,0,0,0
29095014905,2007,149.05,"Jackson County, Missouri",4921.02,4.82,69,6.52,875.04,89683.1,189241.29,20.81,89.59,2.01,3.44,0,1.08,1.16,2.72,0,15,4,5.83,21.86,0,0,0
29095014905,2008,149.05,"Jackson County, Missouri",4921.02,4.82,72,6.52,875.04,89683.1,189241.29,20.81,89.59,2.01,3.44,0,1.08,1.16,2.72,0,11,4,5.52,15.19,0,0,0
29095014905,2009,149.05,"Jackson County, Missouri",4921.02,4.82,76,6.52,875.04,89683.1,189241.29,20.81,89.59,2.01,3.44,0,1.08,1.16,2.72,0,9,6,7.87,11.81,0,0,0
29095014905,2010,149.05,"Jackson County, Missouri",4844,2.96,80,4.9,1031,87150,187800,18.4,90.38,2.83,3.67,0.25,1.32,0.1,1.3,0.14,21,19,23.75,26.25,0,0,0
29095014905,2011,149.05,"Jackson County, Missouri",4975,1.27,81,6.28,795,97121,196500,27.3,91.56,4,2.75,0.12,0.56,0.48,0.52,0,9,5,6.19,11.13,0,0,0
29095014905,2012,149.05,"Jackson County, Missouri",4975,1.27,82,6.28,795,97121,196500,27.3,91.56,4,2.75,0.12,0.56,0.48,0.52,0,16,8,9.8,19.59,0,0,0
29095014905,2013,149.05,"Jackson County, Missouri",4975,1.27,83,6.28,795,97121,196500,27.3,91.56,4,2.75,0.12,0.56,0.48,0.52,0,9,5,6.06,10.91,0,0,0
29095014905,2014,149.05,"Jackson County, Missouri",4975,1.27,83,6.28,795,97121,196500,27.3,91.56,4,2.75,0.12,0.56,0.48,0.52,0,4,2,2.4,4.8,0,0,0
29095014905,2015,149.05,"Jackson County, Missouri",4975,1.27,84,6.28,795,97121,196500,27.3,91.56,4,2.75,0.12,0.56,0.48,0.52,0,11,4,4.75,13.07,0,0,0
29095015000,2003,150,"Jackson County, Missouri",3676,4.75,232,18.04,416,46288,81700,18.3,95.89,0.33,1.69,0.41,0.14,0.08,1.41,0.05,9,4,1.72,3.88,0,0,0
29095015000,2004,150,"Jackson County, Missouri",3676,4.75,231,18.04,416,46288,81700,18.3,95.89,0.33,1.69,0.41,0.14,0.08,1.41,0.05,9,7,3.03,3.9,0,0,0
29095015000,2005,150,"Jackson County, Missouri",3636,3.78,230,14.74,683,64750,119300,18.2,91.58,0.52,5.03,0.39,0.63,0,1.84,0,4,3,1.31,1.74,0,0,0
29095015000,2006,150,"Jackson County, Missouri",3636,3.78,228,14.74,683,64750,119300,18.2,91.58,0.52,5.03,0.39,0.63,0,1.84,0,9,4,1.75,3.94,0,0,0
29095015000,2007,150,"Jackson County, Missouri",3636,3.78,227,14.74,683,64750,119300,18.2,91.58,0.52,5.03,0.39,0.63,0,1.84,0,14,8,3.53,6.17,0,0,0
29095015000,2008,150,"Jackson County, Missouri",3636,3.78,226,14.74,683,64750,119300,18.2,91.58,0.52,5.03,0.39,0.63,0,1.84,0,8,5,2.22,3.55,0,0,0
29095015000,2009,150,"Jackson County, Missouri",3636,3.78,224,14.74,683,64750,119300,18.2,91.58,0.52,5.03,0.39,0.63,0,1.84,0,9,4,1.78,4.01,0,0,0
29095015000,2010,150,"Jackson County, Missouri",3741,4.1,223,16.27,672,57429,145700,23.8,93.4,0.61,3.02,0.61,0.29,0.27,1.76,0.03,9,6,2.69,4.04,0,0,0
29095015000,2011,150,"Jackson County, Missouri",3803,7.06,225,17.86,629,60038,133500,28.4,90.56,1.34,4.63,1.42,1.18,0,0.87,0,16,13,5.78,7.12,0,0,0
29095015000,2012,150,"Jackson County, Missouri",3803,7.06,227,17.86,629,60038,133500,28.4,90.56,1.34,4.63,1.42,1.18,0,0.87,0,13,8,3.53,5.74,0,0,0
29095015000,2013,150,"Jackson County, Missouri",3803,7.06,229,17.86,629,60038,133500,28.4,90.56,1.34,4.63,1.42,1.18,0,0.87,0,17,9,3.94,7.44,0,0,0
29095015000,2014,150,"Jackson County, Missouri",3803,7.06,230,17.86,629,60038,133500,28.4,90.56,1.34,4.63,1.42,1.18,0,0.87,0,11,7,3.04,4.78,0,0,0
29095015000,2015,150,"Jackson County, Missouri",3803,7.06,232,17.86,629,60038,133500,28.4,90.56,1.34,4.63,1.42,1.18,0,0.87,0,7,6,2.58,3.02,0,0,0
29095015100,2003,151,"Jackson County, Missouri",5179,6.74,320,16.85,667,49227,86300,22,93.05,0.87,2.34,0.31,0.54,1.18,1.7,0.02,23,20,6.26,7.2,0,0,0
29095015100,2004,151,"Jackson County, Missouri",5179,6.74,327,16.85,667,49227,86300,22,93.05,0.87,2.34,0.31,0.54,1.18,1.7,0.02,24,16,4.9,7.34,0,0,0
29095015100,2005,151,"Jackson County, Missouri",5427,7.79,334,17.66,850,64984,124200,26.8,93,1.33,3.45,0.68,0,0,1.55,0,34,16,4.79,10.18,0,0,0
29095015100,2006,151,"Jackson County, Missouri",5427,7.79,341,17.66,850,64984,124200,26.8,93,1.33,3.45,0.68,0,0,1.55,0,42,23,6.74,12.31,0,0,0
29095015100,2007,151,"Jackson County, Missouri",5427,7.79,348,17.66,850,64984,124200,26.8,93,1.33,3.45,0.68,0,0,1.55,0,44,18,5.17,12.63,0,0,0
29095015100,2008,151,"Jackson County, Missouri",5427,7.79,356,17.66,850,64984,124200,26.8,93,1.33,3.45,0.68,0,0,1.55,0,39,25,7.03,10.97,0,0,0
29095015100,2009,151,"Jackson County, Missouri",5427,7.79,363,17.66,850,64984,124200,26.8,93,1.33,3.45,0.68,0,0,1.55,0,34,24,6.62,9.37,0,0,0
29095015100,2010,151,"Jackson County, Missouri",5669,9.86,370,18.82,942,62422,128400,28.1,87.56,2.31,4.92,0.41,0.58,1.64,2.56,0.02,40,29,7.84,10.81,0,0,0
29095015100,2011,151,"Jackson County, Missouri",6052,9.65,373,24.58,932,63571,122100,25.5,85.48,3.9,7.11,0,0.26,1.57,1.24,0.45,49,33,8.85,13.14,0,0,0
29095015100,2012,151,"Jackson County, Missouri",6052,9.65,376,24.58,932,63571,122100,25.5,85.48,3.9,7.11,0,0.26,1.57,1.24,0.45,48,28,7.45,12.77,0,0,0
29095015100,2013,151,"Jackson County, Missouri",6052,9.65,379,24.58,932,63571,122100,25.5,85.48,3.9,7.11,0,0.26,1.57,1.24,0.45,34,24,6.33,8.97,0,0,0
29095015100,2014,151,"Jackson County, Missouri",6052,9.65,382,24.58,932,63571,122100,25.5,85.48,3.9,7.11,0,0.26,1.57,1.24,0.45,28,21,5.5,7.33,0,0,0
29095015100,2015,151,"Jackson County, Missouri",6052,9.65,385,24.58,932,63571,122100,25.5,85.48,3.9,7.11,0,0.26,1.57,1.24,0.45,25,15,3.9,6.49,0,0,0
29095015200,2003,152,"Jackson County, Missouri",936,8.16,578,97.52,708.97,35350.56,0,24.32,75.96,18.59,2.56,0.64,0.64,0.21,1.39,0,18,14,2.42,3.11,0,0,0
29095015200,2004,152,"Jackson County, Missouri",936,8.16,614,97.52,708.97,35350.56,0,24.32,75.96,18.59,2.56,0.64,0.64,0.21,1.39,0,25,16,2.61,4.07,0,0,0
29095015200,2005,152,"Jackson County, Missouri",1410,0,650,80.39,395.13,19090,127089.74,16.22,77.8,12.34,4.47,0.28,5.11,0,0,0,34,19,2.92,5.23,0,0,0
29095015200,2006,152,"Jackson County, Missouri",1410,0,686,80.39,395.13,19090,127089.74,16.22,77.8,12.34,4.47,0.28,5.11,0,0,0,43,19,2.77,6.27,0,0,0
29095015200,2007,152,"Jackson County, Missouri",1410,0,722,80.39,395.13,19090,127089.74,16.22,77.8,12.34,4.47,0.28,5.11,0,0,0,21,11,1.52,2.91,0,0,0
29095015200,2008,152,"Jackson County, Missouri",1410,0,757,80.39,395.13,19090,127089.74,16.22,77.8,12.34,4.47,0.28,5.11,0,0,0,42,25,3.3,5.55,0,0,0
29095015200,2009,152,"Jackson County, Missouri",1410,0,793,80.39,395.13,19090,127089.74,16.22,77.8,12.34,4.47,0.28,5.11,0,0,0,45,23,2.9,5.67,0,0,0
29095015200,2010,152,"Jackson County, Missouri",1727,2.74,829,81.67,792,40743,227300,30.1,75.22,15.06,4.81,0.46,1.91,0.06,2.32,0.17,39,26,3.14,4.7,0,0,0
29095015200,2011,152,"Jackson County, Missouri",1964,11.89,865,81.92,850,44031,231300,27,74.03,12.53,5.04,4.79,2.19,0,1.43,0,53,27,3.12,6.13,0,0,0
29095015200,2012,152,"Jackson County, Missouri",1964,11.89,901,81.92,850,44031,231300,27,74.03,12.53,5.04,4.79,2.19,0,1.43,0,58,34,3.77,6.44,0,0,0
29095015200,2013,152,"Jackson County, Missouri",1964,11.89,937,81.92,850,44031,231300,27,74.03,12.53,5.04,4.79,2.19,0,1.43,0,39,28,2.99,4.16,0,0,0
29095015200,2014,152,"Jackson County, Missouri",1964,11.89,972,81.92,850,44031,231300,27,74.03,12.53,5.04,4.79,2.19,0,1.43,0,31,17,1.75,3.19,0,0,0
29095015200,2015,152,"Jackson County, Missouri",1964,11.89,1008,81.92,850,44031,231300,27,74.03,12.53,5.04,4.79,2.19,0,1.43,0,44,21,2.08,4.36,0,0,0
29095015300,2003,153,"Jackson County, Missouri",3580,26.95,647,51.81,467.27,25791.84,37120.73,29.65,12.49,15.56,69.55,0.59,0.89,0.03,0.81,0.08,58,31,4.79,8.97,0,0,0
29095015300,2004,153,"Jackson County, Missouri",3580,26.95,648,51.81,467.27,25791.84,37120.73,29.65,12.49,15.56,69.55,0.59,0.89,0.03,0.81,0.08,58,33,5.09,8.95,0,0,0
29095015300,2005,153,"Jackson County, Missouri",3960,21,649,46.71,651.59,31017.06,126879.72,32.59,17.7,16.67,63.36,0,1.04,0,1.24,0,25,15,2.31,3.85,0,0,0
29095015300,2006,153,"Jackson County, Missouri",3960,21,650,46.71,651.59,31017.06,126879.72,32.59,17.7,16.67,63.36,0,1.04,0,1.24,0,43,24,3.69,6.61,0,0,0
29095015300,2007,153,"Jackson County, Missouri",3960,21,651,46.71,651.59,31017.06,126879.72,32.59,17.7,16.67,63.36,0,1.04,0,1.24,0,49,15,2.3,7.52,0,0,0
29095015300,2008,153,"Jackson County, Missouri",3960,21,653,46.71,651.59,31017.06,126879.72,32.59,17.7,16.67,63.36,0,1.04,0,1.24,0,30,14,2.15,4.6,0,0,0
29095015300,2009,153,"Jackson County, Missouri",3960,21,654,46.71,651.59,31017.06,126879.72,32.59,17.7,16.67,63.36,0,1.04,0,1.24,0,34,19,2.91,5.2,0,0,0
29095015300,2010,153,"Jackson County, Missouri",3149,39.17,655,53.08,782,29048,114600,35.8,18.96,14.96,62.75,0.7,0.79,0.03,1.62,0.19,44,27,4.12,6.72,0,0,0
29095015300,2011,153,"Jackson County, Missouri",2747,29.57,664,48.74,760,27634,92300,49.8,24.1,17.07,55.52,0,0,0,2.62,0.69,33,19,2.86,4.97,0,0,0
29095015300,2012,153,"Jackson County, Missouri",2747,29.57,674,48.74,760,27634,92300,49.8,24.1,17.07,55.52,0,0,0,2.62,0.69,35,21,3.12,5.2,0,0,0
29095015300,2013,153,"Jackson County, Missouri",2747,29.57,683,48.74,760,27634,92300,49.8,24.1,17.07,55.52,0,0,0,2.62,0.69,31,15,2.2,4.54,0,0,0
29095015300,2014,153,"Jackson County, Missouri",2747,29.57,692,48.74,760,27634,92300,49.8,24.1,17.07,55.52,0,0,0,2.62,0.69,28,19,2.74,4.04,0,0,0
29095015300,2015,153,"Jackson County, Missouri",2747,29.57,702,48.74,760,27634,92300,49.8,24.1,17.07,55.52,0,0,0,2.62,0.69,32,18,2.57,4.56,0,0,0
29095015400,2003,154,"Jackson County, Missouri",3219,43.05,976,86.81,349.22,19198.44,58654.86,22.01,9.63,77.1,6.71,0.53,2.21,0.09,3.48,0.25,158,92,9.43,16.19,0,0,0
29095015400,2004,154,"Jackson County, Missouri",3219,43.05,1011,86.81,349.22,19198.44,58654.86,22.01,9.63,77.1,6.71,0.53,2.21,0.09,3.48,0.25,146,70,6.92,14.44,0,0,0
29095015400,2005,154,"Jackson County, Missouri",3624,53.89,1047,85.67,539.16,16805.23,43365.55,36.95,12.14,74.56,7.01,0,3.7,0,2.59,0,168,59,5.64,16.05,0,0,0
29095015400,2006,154,"Jackson County, Missouri",3624,53.89,1083,85.67,539.16,16805.23,43365.55,36.95,12.14,74.56,7.01,0,3.7,0,2.59,0,170,60,5.54,15.7,0,0,0
29095015400,2007,154,"Jackson County, Missouri",3624,53.89,1118,85.67,539.16,16805.23,43365.55,36.95,12.14,74.56,7.01,0,3.7,0,2.59,0,138,60,5.37,12.34,0,0,0
29095015400,2008,154,"Jackson County, Missouri",3624,53.89,1154,85.67,539.16,16805.23,43365.55,36.95,12.14,74.56,7.01,0,3.7,0,2.59,0,168,80,6.93,14.56,0,0,0
